"codfunc","func","codcliente","cliente","codfilial","filial","codfornec","fornecedor","codprod","produto","numnota","qtd","vlrbonus","vlrunitario","datasaida"
4544,Func 20,9276,Cliente 1,1,COML.SAARA LTDA. HBL,85,UNILEVER BRASIL LTDA ( CABELOS ),91028,SH SEDA 325ML BABOSA OLEOS,2315327,24,0,2.57,2022-02-04 00:00:00.000
4544,Func 20,9276,Cliente 1,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,87824,SH S.LINE 300ML SOS COCO,2315327,2,0,3.35,2022-02-04 00:00:00.000
4544,Func 20,9276,Cliente 1,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,99596,CP S.LINE 300ML SOS CACHOS+DEFINIDOS,2315327,4,0,3.07,2022-02-04 00:00:00.000
4544,Func 20,9276,Cliente 1,1,COML.SAARA LTDA. HBL,223170,UNILEVER BRASIL LTDA (SABONETE),91256,SAB LIQ LUX 200ML REF BUQUE JASMIM,2315327,6,0,2.19,2022-02-04 00:00:00.000
4544,Func 20,9276,Cliente 1,1,COML.SAARA LTDA. HBL,223170,UNILEVER BRASIL LTDA (SABONETE),91254,SAB LIQ LUX 200ML REF LAVANDA,2315327,6,0,2.19,2022-02-04 00:00:00.000
4544,Func 20,9276,Cliente 1,1,COML.SAARA LTDA. HBL,920,CIGEL INDUSTRIAL LTDA - PELE.UNHA,85422,AGUA OX CRM ALYNE 100ML 40V,2315327,24,0,1.28,2022-02-04 00:00:00.000
4544,Func 20,9276,Cliente 1,1,COML.SAARA LTDA. HBL,224539,COLGATE-PALMOLIVE COMERCIAL LTDA (ORAL),16494,ED SORRISO ORIG DURA*,2315327,12,0,1.50,2022-02-04 00:00:00.000
4544,Func 20,9276,Cliente 1,1,COML.SAARA LTDA. HBL,224539,COLGATE-PALMOLIVE COMERCIAL LTDA (ORAL),85328,ED SORRISO TRIPLA MC L3P2*,2315327,12,0,2.90,2022-02-04 00:00:00.000
4544,Func 20,9276,Cliente 1,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,93947,CP S.LINE 1KG BRILHO UMIDIFICADO,2315327,2,0,3.99,2022-02-04 00:00:00.000
4544,Func 20,9276,Cliente 1,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,86075,CP S.LINE 1KG HID PROFUNDA,2315327,1,0,3.99,2022-02-04 00:00:00.000
4544,Func 20,9276,Cliente 1,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,87022,CP S.LINE 300ML SOS BOMBA ORIGINAL,2315327,6,0,3.16,2022-02-04 00:00:00.000
602,Func 4,93290,Cliente 31,3,COML.SAARA  LTDA,224558,CONDOR S.A -LA,80695,ESC SAPATO CONDOR CERD NAT R.0,1204798,102,0,1.88,2022-02-01 00:00:00.000
607,Func 10,1804,Cliente 21,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),15970,P.DIARIO INT DAYS 15UND S/PERF S/ABA,1204799,12,0,1.89,2022-02-01 00:00:00.000
4544,Func 20,9276,Cliente 1,1,COML.SAARA LTDA. HBL,85,UNILEVER BRASIL LTDA ( CABELOS ),85444,CO SEDA 325ML OLEO HID,2315327,24,0,2.87,2022-02-04 00:00:00.000
607,Func 10,1804,Cliente 21,3,COML.SAARA  LTDA,224548,SC JOHNSON DISTRIBUICAO LTDA(PURIFICADO),90831,GLADE AERO 360ML L.INFANCIA PR ESP,1204799,6,0,2.87,2022-02-01 00:00:00.000
607,Func 10,1804,Cliente 21,3,COML.SAARA  LTDA,224597,SC JOHNSON DISTRIBUICAO LTDA(INSETICIDA/BAYGON),82486,RAID AERO 420ML MATA BARATA LMPM,1204799,12,0,3.08,2022-02-01 00:00:00.000
607,Func 10,10054,Cliente 6,3,COML.SAARA  LTDA,2261,SC JOHNSON DISTRIBUICAO LTDA(OFF),70251,REPELE OFF LOCAO 100ML FAMILY,1204803,30,0,3.32,2022-02-01 00:00:00.000
607,Func 10,1804,Cliente 21,3,COML.SAARA  LTDA,224548,SC JOHNSON DISTRIBUICAO LTDA(PURIFICADO),89984,GLADE AERO 360ML LAVANDA PR ESP,1204799,6,0,2.87,2022-02-01 00:00:00.000
607,Func 10,1804,Cliente 21,3,COML.SAARA  LTDA,224597,SC JOHNSON DISTRIBUICAO LTDA(INSETICIDA/BAYGON),96871,RAID AERO 420ML MULT INSETO A.PURI LMPM,1204799,12,0,3.08,2022-02-01 00:00:00.000
4302,Func 16,63055,Cliente 54,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),96678,AMAC DOWNY REF 400ML BRISA VERAO AZ,1223879,6,0,2.46,2022-02-04 00:00:00.000
4302,Func 16,63055,Cliente 54,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),101072,AMAC DOWNY 500ML BRISA INTENSO,1223879,3,0,2.84,2022-02-04 00:00:00.000
4302,Func 16,63055,Cliente 54,5,SAARA PERFUM,524,PROCTER & GAMBLE HIG COM. LTDA(FDA S.SEC),95657,FDA PAMPERS S/SEC REG G 8UND,1223879,6,0,2.71,2022-02-04 00:00:00.000
4302,Func 16,63055,Cliente 54,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),97820,CP PANTENE 240G BAMBU,1223879,2,0,3.33,2022-02-04 00:00:00.000
4302,Func 16,63055,Cliente 54,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84582,ABS ALWAYS NOT TRANQ 8UND SV C/ABA,1223879,2,0,2.24,2022-02-04 00:00:00.000
4302,Func 16,63055,Cliente 54,5,SAARA PERFUM,226073,PROCTER & GAMBLE DO BRASIL S/A.(ABS BAS),90687,ABS ALWAYS BAS 16UND SEC C/ABA,1223879,6,0,1.90,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),55828,SH HEAD SHO 200ML MEN MENTHOL REFRES,1223882,2,0,3.30,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),97340,CD ORAL-B EXTRA 3X70G FRESH,1223882,2,0,2.45,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),80260,SH PANTENE 200ML BRILHO EXTREMO,1223882,2,0,3.08,2022-02-04 00:00:00.000
4302,Func 16,65087,Cliente 4,5,SAARA PERFUM,225789,PROCTER & GAMBLE IND E COM. LTDA(LAVAND),95644,"LR ARIEL REF 1,5L CORES RADIANTES",1223881,6,0,3.93,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,222852,PROCTER & GAMBLE IND COM. LTDA(FDA PANTS),96593,FDA PAMPERS PANTS A.TOT C.S PTAO XG 14UN,1223882,4,0,4.24,2022-02-04 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),57599,ABS INTIMUS TRIPLA 8UND SV S/ABA,1204807,6,0,1.62,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),83008,ABS INTIMUS TRIPLA L16P14 SV C/ABA,1204807,6,0,2.14,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),97496,ABS INTIMUS NOT 30UND SEC C/ABA LMPM,1204807,6,0,3.84,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),57601,ABS INTIMUS NOT 8UND SV C/ABA,1204807,6,0,2.17,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,221831,EVER GREEN IND. E COMERCIO LTDA,96223,P.DIARIO DEFINITY DAYS L4P3 15UND S/ABA,1204807,4,0,3.05,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,11502,BDF NIVEA LTDA (DEO),76052,DR NIVEA 50ML FEM B&W CLEAR,1204807,4,0,2.29,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),62729,ABS INTERNO INTIMUS 8UND MED,1204807,3,0,2.39,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,11502,BDF NIVEA LTDA (DEO),88983,DR NIVEA 50ML FEM B&W FRESH,1204807,4,0,2.29,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,224546,SC JOHNSON DISTRIBUICAO LTDA(BANHEIRO),79663,GLADE PEDRA 25G LAVANDA GTS 25%,1204807,6,0,1.27,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,226120,BDF NIVEA LTDA (HIDRATANTES),71028,HID NIVEA 200ML SOFT MILK P.SECA,1204807,2,0,3.01,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,224559,NUTRIMENTAL S/A. IND.COM.ALIM (MINGAU),74127,NUTRY AVEIA 12X170G FLOCOS FINOS,1204807,1,0,5.69,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),57597,ABS INTIMUS TRIPLA 8UND SEC C/ABA,1204807,6,0,1.62,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),57598,ABS INTIMUS TRIPLA 8UND SV C/ABA,1204807,6,0,1.62,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),85940,ABS INTIMUS TRIPLA 32UND SEC C/ABA,1204807,6,0,2.94,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),97493,ABS INTIMUS NOT 30UND SV C/ABA,1204807,6,0,3.84,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),69506,ABS INTIMUS NOT 8UND SEC C/ABA,1204807,6,0,2.17,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,222782,BDF NIVEA LTDA (BANHO),86322,SAB NIVEA 12X90G CREME CARE,1204807,1,0,5.47,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,224546,SC JOHNSON DISTRIBUICAO LTDA(BANHEIRO),90359,PATO PEDRA 25G MARINE GTS 25%,1204807,6,0,1.27,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,226120,BDF NIVEA LTDA (HIDRATANTES),71027,HID NIVEA 200ML MILK P.SECA/EXTRA AZ,1204807,2,0,3.01,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),98179,ABS INTIMUS ANTIBAC U.FINO 28UND LMPM,1204807,2,0,2.95,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),83009,ABS INTIMUS TRIPLA L16P14 SEC C/ABA,1204807,3,0,2.13,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),85939,ABS INTIMUS TRIPLA 32UND SV C/ABA,1204807,6,0,2.94,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),97492,ABS INTIMUS NOT 16UND SV C/ABA,1204807,6,0,2.92,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,221831,EVER GREEN IND. E COMERCIO LTDA,79896,ABS NAT GEL MAIS LV24PG18 C/ABA,1204807,8,0,2.37,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),96686,P.DIARIO INT DAYS 40UN ANTIB S/ABA LMPM,1204807,3,0,2.66,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,224546,SC JOHNSON DISTRIBUICAO LTDA(BANHEIRO),89985,GLADE PEDRA 25G PINHO GTS 25%,1204807,6,0,1.27,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,2937,KIMBERLY-CLARK BRASIL IND.COM (INFANTIS),98331,FDA HUGGIES T.PROT JBIN XXG 12UND,1204807,12,0,3.62,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,224559,NUTRIMENTAL S/A. IND.COM.ALIM (MINGAU),82311,NUTRY AVEIA 12X170G FLOCOS,1204807,1,0,5.69,2022-02-01 00:00:00.000
1972,Func 2,89916,Cliente 46,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),57596,ABS INTIMUS TRIPLA 8UND SEC S/ABA,1204807,6,0,1.62,2022-02-01 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),76807,AMAC DOWNY 500ML BRISA VERAO AZ,1223882,6,0,2.83,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),96678,AMAC DOWNY REF 400ML BRISA VERAO AZ,1223882,4,0,2.49,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),97574,APB PRESTO3 MEN 10UND CHAMPIONS,1223882,1,0,5.70,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89384,SH PANTENE 175ML LISO EXTREMO,1223882,4,0,3.08,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,222852,PROCTER & GAMBLE IND COM. LTDA(FDA PANTS),96606,FDA PAMPERS PANTS A.TOT C.S PTAO G 16UND,1223882,4,0,4.24,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84582,ABS ALWAYS NOT TRANQ 8UND SV C/ABA,1223882,12,0,2.24,2022-02-04 00:00:00.000
4302,Func 16,47523,Cliente 29,5,SAARA PERFUM,524,PROCTER & GAMBLE HIG COM. LTDA(FDA S.SEC),95659,FDA PAMPERS S/SEC REG XG 8UND,1223883,6,0,2.94,2022-02-04 00:00:00.000
4302,Func 16,47523,Cliente 29,5,SAARA PERFUM,226073,PROCTER & GAMBLE DO BRASIL S/A.(ABS BAS),100784,ABS ALWAYS BAS L10P8 SV C/ABA,1223883,24,0,1.58,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),97824,SH PANTENE 200ML BAMBU,1223882,2,0,3.08,2022-02-04 00:00:00.000
4302,Func 16,47523,Cliente 29,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),76810,AMAC DOWNY 500ML LIRIOS CAMPO LIL,1223883,3,0,3.12,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),87400,CD ORAL-B 123 12X70G (L12P9) MENTA SV,1223882,2,0,4.25,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),75418,SH HEAD SHO 200ML FEM ANTICOCEIRA,1223882,2,0,3.30,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),62729,ABS INTERNO INTIMUS 8UND MED,1204806,12,0,2.39,2022-02-01 00:00:00.000
4224,Func 3,74273,Cliente 37,3,COML.SAARA  LTDA,2937,KIMBERLY-CLARK BRASIL IND.COM (INFANTIS),98353,FDA HUGGIES T.PROT JBIN P 24UND,1204806,12,0,3.71,2022-02-01 00:00:00.000
4302,Func 16,47523,Cliente 29,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),87911,ED ORAL-B ULTRA FINO 35 L2P1,1223883,1,0,4.46,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,3,COML.SAARA  LTDA,2937,KIMBERLY-CLARK BRASIL IND.COM (INFANTIS),99612,FDA HUGGIES T.PROT JBIN M 18UND,1204806,24,0,3.71,2022-02-01 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,225789,PROCTER & GAMBLE IND E COM. LTDA(LAVAND),95645,LR ARIEL REF 700ML CORES RADIANTES CX10,1223882,10,0,2.65,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),62730,ABS INTERNO INTIMUS 8UND SUP,1204806,12,0,2.35,2022-02-01 00:00:00.000
4302,Func 16,63055,Cliente 54,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),100362,APB PROBAK.II 28UND,1223879,1,0,5.55,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),98364,APB PRESTO FEM U.GRIP RS MOV 24UND,1223882,1,0,6.49,2022-02-04 00:00:00.000
4302,Func 16,47523,Cliente 29,5,SAARA PERFUM,524,PROCTER & GAMBLE HIG COM. LTDA(FDA S.SEC),95658,FDA PAMPERS S/SEC REG M 9UND,1223883,6,0,2.94,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),98363,APB PRESTO2 MEN U.GRIP AZ 24UND,1223882,1,0,6.33,2022-02-04 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89385,SH PANTENE 175ML RESTAURACAO,1223882,3,0,3.08,2022-02-04 00:00:00.000
4302,Func 16,63055,Cliente 54,5,SAARA PERFUM,226073,PROCTER & GAMBLE DO BRASIL S/A.(ABS BAS),90702,ABS ALWAYS BAS 18X8UND SEC S/ABA,1223879,1,0,6.45,2022-02-04 00:00:00.000
4302,Func 16,65087,Cliente 4,5,SAARA PERFUM,225789,PROCTER & GAMBLE IND E COM. LTDA(LAVAND),95645,LR ARIEL REF 700ML CORES RADIANTES CX10,1223881,10,0,2.73,2022-02-04 00:00:00.000
4302,Func 16,63055,Cliente 54,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),93485,ED ORAL-B PRO MD,1223879,12,0,1.42,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,3,COML.SAARA  LTDA,2937,KIMBERLY-CLARK BRASIL IND.COM (INFANTIS),98355,FDA HUGGIES T.PROT JBIN G 18UND,1204806,24,0,3.71,2022-02-01 00:00:00.000
4224,Func 3,74273,Cliente 37,3,COML.SAARA  LTDA,2937,KIMBERLY-CLARK BRASIL IND.COM (INFANTIS),98356,FDA HUGGIES T.PROT JBIN XG 14UND,1204806,24,0,3.71,2022-02-01 00:00:00.000
4544,Func 20,9276,Cliente 1,3,COML.SAARA  LTDA,93,CONDOR S.A (ORAL),98771,ED CONDOR ULTR.MC MULTSOFT L2P1 R.8195-5,1204802,6,0,3.25,2022-02-01 00:00:00.000
4544,Func 20,9276,Cliente 1,3,COML.SAARA  LTDA,93,CONDOR S.A (ORAL),61252,ED CONDOR PLUS MC L2P1 R.8057-0,1204802,6,0,1.28,2022-02-01 00:00:00.000
4544,Func 20,9276,Cliente 1,3,COML.SAARA  LTDA,93,CONDOR S.A (ORAL),16410,ED CONDOR TRIP MD R.3235-1,1204802,24,0,1.55,2022-02-01 00:00:00.000
4544,Func 20,9276,Cliente 1,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),62729,ABS INTERNO INTIMUS 8UND MED,1204802,6,0,2.38,2022-02-01 00:00:00.000
4544,Func 20,9276,Cliente 1,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),62731,ABS INTERNO INTIMUS 8UND MINI,1204802,6,0,2.38,2022-02-01 00:00:00.000
4544,Func 20,9276,Cliente 1,3,COML.SAARA  LTDA,93,CONDOR S.A (ORAL),78965,ED CONDOR CONFORT MC L2P1 R.8097-0,1204802,6,0,2.65,2022-02-01 00:00:00.000
4544,Func 20,9276,Cliente 1,3,COML.SAARA  LTDA,93,CONDOR S.A (ORAL),73730,ED CONDOR PLUS MC L3P2 R.8108-0,1204802,12,0,1.96,2022-02-01 00:00:00.000
4544,Func 20,9276,Cliente 1,3,COML.SAARA  LTDA,221831,EVER GREEN IND. E COMERCIO LTDA,61547,LC UMD NAT BABY WIPES 50UND,1204802,6,0,2.35,2022-02-01 00:00:00.000
4544,Func 20,9276,Cliente 1,3,COML.SAARA  LTDA,93,CONDOR S.A (ORAL),54540,ED CONDOR FLEX MEDIC MC L2P1 R.8046-0,1204802,6,0,2.26,2022-02-01 00:00:00.000
4544,Func 20,9276,Cliente 1,3,COML.SAARA  LTDA,2937,KIMBERLY-CLARK BRASIL IND.COM (INFANTIS),64486,SH INF HUGGIES 200ML CAMOMILA,1204802,4,0,3.19,2022-02-01 00:00:00.000
4544,Func 20,9276,Cliente 1,3,COML.SAARA  LTDA,221831,EVER GREEN IND. E COMERCIO LTDA,99472,LC UMD BACKYARDIGANS 40UND,1204802,6,0,2.33,2022-02-01 00:00:00.000
4544,Func 20,9276,Cliente 1,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),62730,ABS INTERNO INTIMUS 8UND SUP,1204802,6,0,2.34,2022-02-01 00:00:00.000
4302,Func 16,44261,Cliente 48,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),79848,AMAC DOWNY 500ML FRESCOR PRIMAVA RS,1223882,3,0,2.83,2022-02-04 00:00:00.000
4302,Func 16,63055,Cliente 54,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),94250,CD INF ORAL-B 50G KIDS PRINCESS C/FLU,1223879,4,0,2.11,2022-02-04 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,98,NUTRIMENTAL S/A. IND.COM.ALIM (BARRAS),76077,BC NUTRY L4P3X22G PACK AVEIA/BANANA/MEL,1204804,12,0,1.87,2022-02-01 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,224597,SC JOHNSON DISTRIBUICAO LTDA(INSETICIDA/BAYGON),87796,"RAID ELET 45N AP+REF 32,9ML PR ESP",1204804,12,0,3.24,2022-02-01 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,224558,CONDOR S.A -LA,6178,RODO CONDOR 30CM R.1124,1204804,6,0,3.46,2022-02-01 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,224548,SC JOHNSON DISTRIBUICAO LTDA(PURIFICADO),64117,GLADE T.FRESCOR 12ML AP+REF LAVANDA,1204804,3,0,3.60,2022-02-01 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,224548,SC JOHNSON DISTRIBUICAO LTDA(PURIFICADO),90831,GLADE AERO 360ML L.INFANCIA PR ESP,1204804,12,0,2.69,2022-02-01 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,98,NUTRIMENTAL S/A. IND.COM.ALIM (BARRAS),90089,BP NUTRY 12X30G PROTEIN DSP BANANA,1204804,1,0,6.16,2022-02-01 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,224548,SC JOHNSON DISTRIBUICAO LTDA(PURIFICADO),76278,GLADE AUTOMAT 269ML AP 3EM1 L.VANILL,1204804,2,0,5.83,2022-02-01 00:00:00.000
4302,Func 16,63055,Cliente 54,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),90999,CD ORAL-B 4EM1 70G L6P5 MENTA FRESCA,1223879,2,0,3.34,2022-02-04 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,98,NUTRIMENTAL S/A. IND.COM.ALIM (BARRAS),76079,BC NUTRY L4P3X22G PACK BOLO CHOCOLATE,1204804,12,0,1.87,2022-02-01 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,224597,SC JOHNSON DISTRIBUICAO LTDA(INSETICIDA/BAYGON),14795,"RAID ELET 45N REF 32,9ML 1UND",1204804,6,0,3.24,2022-02-01 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,227413,FORT FLEX COMERCIAL LTDA,96778,SACO LIXO FRT ALMO AZ 10UND 30LT,1204804,25,0,1.73,2022-02-01 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,2261,SC JOHNSON DISTRIBUICAO LTDA(OFF),96679,REPELE OFF SPRAY 100ML FAMILY,1204804,6,0,3.61,2022-02-01 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,227413,FORT FLEX COMERCIAL LTDA,96777,SACO LIXO FRT ALMO AZ 10UND 50LT,1204804,25,0,1.82,2022-02-01 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,9302,CONDOR S.A (ESPONJA/PANO/LUVA),98021,ESPO CONDOR M.USO L12P10 R.1555,1204804,5,0,3.27,2022-02-01 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,224548,SC JOHNSON DISTRIBUICAO LTDA(PURIFICADO),81795,GLADE AUTOMAT 269ML AP 3EM1 T.MACIEZ,1204804,2,0,5.83,2022-02-01 00:00:00.000
4302,Func 16,63055,Cliente 54,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),97821,CO PANTENE 150ML BAMBU,1223879,2,0,3.27,2022-02-04 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,6,SC JOHNSON LTDA (PISOS/LIMP),15714,LUSTRA MOV.BRAVO BRIL PRAT 200ML LAV,1204804,6,0,2.34,2022-02-01 00:00:00.000
4637,Func 9,87997,Cliente 18,3,COML.SAARA  LTDA,224546,SC JOHNSON DISTRIBUICAO LTDA(BANHEIRO),89985,GLADE PEDRA 25G PINHO GTS 25%,1204804,12,0,1.32,2022-02-01 00:00:00.000
